gene,drug,interaction
1985,3429,1.0
1688,4760,1.0
4,6581,1.0
785,12942,1.0
272,741,1.0
250,2759,1.0
1566,2859,1.0
580,2802,1.0
707,839,1.0
133,3954,1.0
2062,3290,1.0
290,5825,1.0
1275,669,1.0
1654,12944,1.0
112,2980,1.0
277,1194,1.0
2941,7877,1.0
1919,12945,1.0
1433,12946,1.0
1225,3042,1.0
9,1008,1.0
4,1667,1.0
147,12947,1.0
4,145,1.0
785,1172,1.0
292,7524,1.0
1608,272,1.0
931,3092,1.0
14,1781,1.0
653,2438,1.0
195,3298,1.0
1993,1131,1.0
1440,6263,1.0
862,839,1.0
524,7797,1.0
2037,3554,1.0
571,141,1.0
116,6407,1.0
844,3380,1.0
57,3104,1.0
1291,4694,1.0
4288,1020,1.0
68,1284,1.0
840,10702,1.0
1993,12949,1.0
873,8311,1.0
165,108,1.0
947,6944,1.0
947,7829,1.0
949,565,1.0
121,6944,1.0
121,3607,1.0
121,733,1.0
386,3622,1.0
2119,3589,1.0
1463,6230,1.0
282,621,1.0
801,101,1.0
546,2308,1.0
74,2308,1.0
3165,101,1.0
426,12952,1.0
56,4571,1.0
289,6956,1.0
289,3622,1.0
267,3622,1.0
497,12953,1.0
1424,12954,1.0
2572,9392,1.0
294,8026,1.0
204,12595,1.0
204,3679,1.0
783,9392,1.0
204,3686,1.0
1842,4550,1.0
2438,9392,1.0
961,10842,1.0
963,1253,1.0
962,7693,1.0
962,1532,1.0
962,12955,1.0
964,12958,1.0
1091,12959,1.0
2750,6619,1.0
368,8846,1.0
368,12961,1.0
2751,12962,1.0
2751,12963,1.0
967,12964,1.0
1155,6974,1.0
1954,4752,1.0
1847,12475,1.0
477,6982,1.0
969,12965,1.0
603,3016,1.0
52,3294,1.0
52,7519,1.0
971,1040,1.0
1470,260,1.0
1425,260,1.0
1180,12966,1.0
1483,670,1.0
973,670,1.0
2758,6499,1.0
975,7397,1.0
975,12967,1.0
2758,5388,1.0
1850,12968,1.0
2963,3060,1.0
2963,4108,1.0
123,6,1.0
2761,7009,1.0
980,12969,1.0
981,0,1.0
2105,11540,1.0
206,1122,1.0
206,7965,1.0
1489,12970,1.0
987,5259,1.0
987,3973,1.0
987,1731,1.0
988,1731,1.0
487,10719,1.0
1857,1219,1.0
330,12758,1.0
993,3834,1.0
993,4999,1.0
993,3814,1.0
993,12758,1.0
2469,12971,1.0
994,12216,1.0
995,3846,1.0
1416,4829,1.0
1495,3402,1.0
2470,7090,1.0
509,12972,1.0
217,3733,1.0
509,3733,1.0
250,12973,1.0
1864,12974,1.0
3491,4815,1.0
3323,8878,1.0
998,28,1.0
2865,395,1.0
998,1122,1.0
1000,1122,1.0
1000,1713,1.0
307,148,1.0
307,12510,1.0
307,7175,1.0
926,12975,1.0
1002,12976,1.0
1002,7813,1.0
1005,12977,1.0
1005,3878,1.0
122,4571,1.0
235,12978,1.0
1009,3769,1.0
1010,4091,1.0
403,3692,1.0
403,12979,1.0
4120,3955,1.0
24,46,1.0
24,3693,1.0
1508,1562,1.0
897,621,1.0
4289,13,1.0
1012,2764,1.0
481,7207,1.0
257,2570,1.0
1948,10729,1.0
3876,4752,1.0
2989,12980,1.0
416,12515,1.0
416,2248,1.0
1415,8669,1.0
1875,5834,1.0
1019,12981,1.0
1877,12982,1.0
1878,869,1.0
4163,13,1.0
3498,1178,1.0
2010,1030,1.0
621,12985,1.0
1026,7270,1.0
319,4066,1.0
1026,4066,1.0
1030,4080,1.0
1030,6939,1.0
1031,6939,1.0
4290,1781,1.0
4290,3150,1.0
1136,12988,1.0
364,12988,1.0
364,12989,1.0
1529,2963,1.0
211,3942,1.0
211,12990,1.0
1034,2357,1.0
524,12526,1.0
1040,4233,1.0
471,12991,1.0
39,7922,1.0
1883,6283,1.0
451,7004,1.0
1049,12992,1.0
1049,12993,1.0
3426,7486,1.0
356,12536,1.0
356,12995,1.0
356,12994,1.0
356,5747,1.0
270,12998,1.0
529,1818,1.0
529,10894,1.0
1057,4070,1.0
2976,1693,1.0
1257,311,1.0
2872,2666,1.0
2311,10828,1.0
2311,123,1.0
884,1046,1.0
186,10972,1.0
186,6689,1.0
1138,255,1.0
4291,11489,1.0
3884,12999,1.0
1891,13000,1.0
82,13001,1.0
607,869,1.0
653,3005,1.0
1064,869,1.0
1067,13002,1.0
722,101,1.0
1550,13003,1.0
324,7408,1.0
324,13004,1.0
4293,7416,1.0
381,7408,1.0
633,5167,1.0
1071,1020,1.0
212,83,1.0
2223,83,1.0
1553,5538,1.0
1072,13006,1.0
17,13007,1.0
4294,2320,1.0
659,12805,1.0
1178,13008,1.0
1178,13009,1.0
1178,4788,1.0
1559,1683,1.0
1080,12614,1.0
1208,3984,1.0
1081,13010,1.0
1656,13012,1.0
1656,8884,1.0
2595,13013,1.0
2245,13014,1.0
3129,4570,1.0
2776,13015,1.0
1087,7509,1.0
595,7339,1.0
2326,12556,1.0
60,1881,1.0
2577,5831,1.0
210,1791,1.0
61,3246,1.0
149,588,1.0
1383,13017,1.0
2956,1030,1.0
3716,66,1.0
236,1791,1.0
236,13,1.0
1699,291,1.0
27,395,1.0
1049,763,1.0
4295,1791,1.0
216,376,1.0
3150,1791,1.0
1902,376,1.0
60,11011,1.0
253,2760,1.0
61,7565,1.0
112,338,1.0
112,1088,1.0
112,7604,1.0
1106,6950,1.0
278,8472,1.0
278,3440,1.0
173,2698,1.0
55,7544,1.0
55,159,1.0
209,1759,1.0
209,5718,1.0
209,1055,1.0
183,354,1.0
149,587,1.0
149,82,1.0
149,1088,1.0
149,2241,1.0
149,55,1.0
149,201,1.0
149,599,1.0
183,295,1.0
1909,179,1.0
341,470,1.0
322,156,1.0
27,4781,1.0
4297,666,1.0
350,1023,1.0
1458,67,1.0
74,1115,1.0
529,640,1.0
259,12658,1.0
318,271,1.0
2022,153,1.0
2820,5569,1.0
6,7007,1.0
282,5554,1.0
446,4532,1.0
651,847,1.0
64,12595,1.0
703,348,1.0
2523,47,1.0
1173,10372,1.0
3708,1781,1.0
881,2733,1.0
1136,12524,1.0
1040,4132,1.0
1699,6285,1.0
189,2491,1.0
4209,3406,1.0
241,1883,1.0
604,441,1.0
31,9,1.0
12,1672,1.0
2549,8215,1.0
3911,36,1.0
291,4720,1.0
12,6281,1.0
257,3845,1.0
629,12564,1.0
64,3564,1.0
860,3327,1.0
386,1175,1.0
24,75,1.0
365,671,1.0
2049,3583,1.0
165,8506,1.0
1230,7195,1.0
1366,1020,1.0
653,3150,1.0
687,13018,1.0
75,75,1.0
777,9392,1.0
250,2759,1.0
1081,13010,1.0
1802,12543,1.0
717,2631,1.0
20,82,1.0
269,6399,1.0
1969,11350,1.0
212,2385,1.0
1857,13019,1.0
530,28,1.0
840,10702,1.0
138,261,1.0
1170,4065,1.0
1846,10388,1.0
132,229,1.0
424,7544,1.0
1222,28,1.0
3329,310,1.0
317,270,1.0
189,5153,1.0
656,7186,1.0
512,2155,1.0
422,9390,1.0
697,3685,1.0
358,2524,1.0
332,3359,1.0
2,4584,1.0
64,407,1.0
3072,29,1.0
56,5407,1.0
1905,7817,1.0
1231,173,1.0
499,12368,1.0
707,708,1.0
518,673,1.0
598,4097,1.0
120,797,1.0
80,673,1.0
980,1032,1.0
1030,1026,1.0
58,2201,1.0
49,673,1.0
2413,10686,1.0
1497,3859,1.0
177,4478,1.0
2090,8,1.0
2090,8,1.0
948,98,1.0
633,1649,1.0
1090,99,1.0
1246,13021,1.0
403,5363,1.0
1935,1791,1.0
21,2243,1.0
1071,4984,1.0
180,1210,1.0
123,12314,1.0
2499,10412,1.0
4,708,1.0
3249,13022,1.0
212,1046,1.0
582,4615,1.0
535,3339,1.0
1673,4906,1.0
1611,11753,1.0
1510,3033,1.0
1690,2848,1.0
132,1734,1.0
395,625,1.0
920,76,1.0
4299,2985,1.0
123,10821,1.0
191,1830,1.0
517,12302,1.0
1031,1026,1.0
305,6460,1.0
189,8892,1.0
1768,153,1.0
12,4606,1.0
594,2466,1.0
169,2717,1.0
55,602,1.0
177,6218,1.0
1310,670,1.0
153,2607,1.0
1275,12928,1.0
237,5644,1.0
815,2709,1.0
1775,101,1.0
37,5674,1.0
195,2666,1.0
305,1806,1.0
487,2988,1.0
113,5549,1.0
259,1734,1.0
4249,4906,1.0
3359,1814,1.0
4052,1781,1.0
0,1708,1.0
547,6904,1.0
1651,307,1.0
540,37,1.0
117,1008,1.0
4,637,1.0
337,10115,1.0
305,95,1.0
20,7901,1.0
146,2179,1.0
370,1248,1.0
1510,8210,1.0
2282,12487,1.0
2623,2265,1.0
589,6728,1.0
1337,13025,1.0
452,1035,1.0
318,449,1.0
241,1640,1.0
472,4080,1.0
2531,646,1.0
170,13026,1.0
77,3967,1.0
681,13028,1.0
2510,1583,1.0
112,453,1.0
785,1476,1.0
1620,2369,1.0
4300,1781,1.0
2384,2631,1.0
264,1068,1.0
721,175,1.0
3614,6258,1.0
166,2760,1.0
2000,6593,1.0
1640,4182,1.0
4,179,1.0
262,5051,1.0
267,5360,1.0
2326,13029,1.0
594,8889,1.0
360,2179,1.0
141,2276,1.0
400,120,1.0
3969,139,1.0
80,54,1.0
188,10854,1.0
49,120,1.0
1916,3984,1.0
149,424,1.0
1080,3984,1.0
1101,1318,1.0
2746,3695,1.0
1876,13030,1.0
265,13031,1.0
183,588,1.0
1101,3768,1.0
2781,5488,1.0
4,34,1.0
438,3348,1.0
3198,33,1.0
518,120,1.0
2891,3424,1.0
627,1753,1.0
1351,36,1.0
241,1163,1.0
282,13032,1.0
1371,94,1.0
1491,3834,1.0
1211,12786,1.0
109,651,1.0
1313,2165,1.0
594,13033,1.0
409,9384,1.0
475,12943,1.0
1960,9829,1.0
91,673,1.0
1967,182,1.0
52,3370,1.0
2081,123,1.0
158,5523,1.0
456,1122,1.0
26,1010,1.0
808,2173,1.0
1282,6592,1.0
1035,13034,1.0
3347,19,1.0
218,673,1.0
378,6974,1.0
332,6593,1.0
241,5692,1.0
3627,10139,1.0
1956,2336,1.0
12,2208,1.0
704,987,1.0
1509,13035,1.0
2476,13036,1.0
446,9052,1.0
667,9309,1.0
189,12913,1.0
837,86,1.0
524,9324,1.0
198,1623,1.0
359,1638,1.0
1290,79,1.0
3281,36,1.0
291,1672,1.0
64,9151,1.0
1463,3319,1.0
1517,13037,1.0
100,1100,1.0
371,66,1.0
685,4435,1.0
780,6060,1.0
3485,4734,1.0
424,9015,1.0
4195,445,1.0
358,13,1.0
1608,310,1.0
703,1287,1.0
64,12439,1.0
1145,12401,1.0
166,4414,1.0
259,12272,1.0
673,1790,1.0
134,2179,1.0
521,1211,1.0
6,7324,1.0
1508,13038,1.0
2297,3996,1.0
1040,4203,1.0
4301,7204,1.0
341,5065,1.0
218,270,1.0
2593,3268,1.0
42,86,1.0
1529,13040,1.0
440,1098,1.0
292,332,1.0
1298,12687,1.0
1800,11239,1.0
4302,3800,1.0
84,12383,1.0
2524,490,1.0
3079,9392,1.0
881,3675,1.0
4303,5449,1.0
438,3262,1.0
780,13041,1.0
1136,13042,1.0
2348,17,1.0
934,2836,1.0
1818,1181,1.0
352,11600,1.0
172,541,1.0
74,272,1.0
979,12488,1.0
1194,3872,1.0
102,13043,1.0
1782,405,1.0
1339,147,1.0
21,2237,1.0
438,108,1.0
304,1156,1.0
3084,9392,1.0
446,12584,1.0
1457,238,1.0
74,2476,1.0
884,12712,1.0
212,5291,1.0
455,5703,1.0
1999,10904,1.0
4305,13044,1.0
2105,1964,1.0
577,3066,1.0
190,12900,1.0
259,2387,1.0
191,641,1.0
3753,7538,1.0
226,2708,1.0
2415,7028,1.0
76,13046,1.0
630,156,1.0
371,66,1.0
934,56,1.0
1157,340,1.0
828,3348,1.0
368,13047,1.0
2625,7271,1.0
24,235,1.0
1157,8064,1.0
14,126,1.0
2061,12758,1.0
629,407,1.0
424,1806,1.0
404,5204,1.0
686,1685,1.0
85,4805,1.0
60,7602,1.0
241,6229,1.0
290,2631,1.0
1,13048,1.0
817,671,1.0
535,528,1.0
1676,2826,1.0
617,2283,1.0
1061,2800,1.0
1656,5258,1.0
197,3242,1.0
12,13049,1.0
487,5647,1.0
1294,13050,1.0
837,8574,1.0
132,1645,1.0
934,4852,1.0
2907,13051,1.0
20,12434,1.0
386,6715,1.0
4307,195,1.0
112,5005,1.0
398,2990,1.0
493,291,1.0
60,11011,1.0
371,66,1.0
2294,5401,1.0
1223,2691,1.0
210,1791,1.0
356,66,1.0
42,706,1.0
827,145,1.0
776,13,1.0
138,2067,1.0
933,1014,1.0
24,1192,1.0
148,1020,1.0
103,12006,1.0
58,422,1.0
717,254,1.0
1990,13052,1.0
438,3568,1.0
1102,1224,1.0
28,4003,1.0
103,1193,1.0
3481,1224,1.0
2323,1177,1.0
326,847,1.0
625,847,1.0
227,847,1.0
119,1193,1.0
583,8446,1.0
1255,3428,1.0
1980,2994,1.0
7,3068,1.0
1806,8446,1.0
148,7561,1.0
2786,8446,1.0
735,7880,1.0
599,6890,1.0
408,6890,1.0
348,13053,1.0
1,13054,1.0
48,12830,1.0
132,13055,1.0
178,470,1.0
109,102,1.0
596,372,1.0
460,675,1.0
543,13056,1.0
341,12281,1.0
830,102,1.0
79,9315,1.0
340,5580,1.0
4,10865,1.0
556,170,1.0
156,8210,1.0
20,12434,1.0
348,10858,1.0
1,11600,1.0
1795,199,1.0
132,4527,1.0
535,5433,1.0
1457,3002,1.0
694,116,1.0
1357,3002,1.0
896,116,1.0
344,1268,1.0
107,1268,1.0
3536,1268,1.0
908,1268,1.0
9,145,1.0
558,1277,1.0
849,358,1.0
4180,12223,1.0
212,5033,1.0
197,145,1.0
2245,1287,1.0
183,1289,1.0
9,1287,1.0
370,1289,1.0
742,4214,1.0
1819,1330,1.0
412,7886,1.0
1919,12945,1.0
1906,8611,1.0
905,7285,1.0
282,5251,1.0
437,10826,1.0
475,13058,1.0
832,1298,1.0
1,437,1.0
49,1300,1.0
272,4210,1.0
60,13059,1.0
865,13060,1.0
141,253,1.0
198,253,1.0
333,253,1.0
753,8709,1.0
9,1492,1.0
113,6134,1.0
883,2311,1.0
1060,13061,1.0
787,6932,1.0
2888,1546,1.0
2885,1546,1.0
1577,1546,1.0
3529,1546,1.0
3546,1546,1.0
3518,1546,1.0
180,5591,1.0
3181,19,1.0
3173,19,1.0
3151,19,1.0
3177,19,1.0
2905,19,1.0
3015,19,1.0
2900,19,1.0
2896,19,1.0
3145,19,1.0
938,5573,1.0
707,4263,1.0
850,785,1.0
110,5628,1.0
70,1623,1.0
227,1623,1.0
589,1623,1.0
507,1623,1.0
112,763,1.0
9,501,1.0
395,501,1.0
456,395,1.0
183,484,1.0
61,3246,1.0
1738,37,1.0
318,112,1.0
629,813,1.0
544,1649,1.0
74,1677,1.0
1132,179,1.0
908,238,1.0
409,2048,1.0
253,2179,1.0
661,670,1.0
176,3831,1.0
74,5332,1.0
56,13063,1.0
74,11393,1.0
74,2416,1.0
12,319,1.0
74,3255,1.0
116,1734,1.0
306,847,1.0
227,847,1.0
326,847,1.0
146,37,1.0
625,847,1.0
176,2156,1.0
1719,156,1.0
699,238,1.0
12,38,1.0
237,6229,1.0
1,161,1.0
78,12450,1.0
259,1935,1.0
309,78,1.0
1341,610,1.0
507,78,1.0
192,1894,1.0
141,78,1.0
227,78,1.0
305,2413,1.0
2,11465,1.0
189,5713,1.0
0,1875,1.0
85,183,1.0
409,12263,1.0
85,610,1.0
673,13064,1.0
629,2524,1.0
598,2246,1.0
12,1053,1.0
74,205,1.0
424,1734,1.0
487,3028,1.0
374,2495,1.0
105,407,1.0
105,1806,1.0
616,407,1.0
12,13033,1.0
262,1375,1.0
580,13065,1.0
153,12616,1.0
346,36,1.0
358,407,1.0
1303,12430,1.0
132,980,1.0
48,12388,1.0
1343,12359,1.0
164,407,1.0
2522,12239,1.0
409,2225,1.0
85,1806,1.0
132,10835,1.0
703,67,1.0
116,13066,1.0
634,238,1.0
665,179,1.0
388,2413,1.0
2003,670,1.0
132,1755,1.0
629,1698,1.0
647,1894,1.0
499,1375,1.0
1681,5033,1.0
433,7920,1.0
668,13067,1.0
4308,528,1.0
237,2245,1.0
164,2037,1.0
699,5679,1.0
84,1866,1.0
259,6280,1.0
192,2064,1.0
84,1748,1.0
602,358,1.0
189,1689,1.0
360,1080,1.0
1709,2179,1.0
153,6631,1.0
164,1734,1.0
259,12399,1.0
339,8363,1.0
544,9183,1.0
1107,67,1.0
64,13070,1.0
291,1894,1.0
562,13071,1.0
64,12130,1.0
446,1641,1.0
153,1694,1.0
404,7140,1.0
884,5027,1.0
123,1083,1.0
456,6399,1.0
647,1806,1.0
244,8068,1.0
12,4091,1.0
685,2322,1.0
2003,37,1.0
237,13072,1.0
3537,7769,1.0
37,1757,1.0
339,2201,1.0
612,1896,1.0
164,1033,1.0
70,2276,1.0
594,6218,1.0
2368,9152,1.0
84,40,1.0
237,2209,1.0
177,1689,1.0
177,901,1.0
2547,13073,1.0
446,13074,1.0
3850,12884,1.0
12,11824,1.0
3313,7245,1.0
241,2279,1.0
132,13075,1.0
1501,1640,1.0
123,5671,1.0
388,1729,1.0
30,2411,1.0
671,12909,1.0
1151,5642,1.0
50,36,1.0
305,9364,1.0
74,12368,1.0
556,2817,1.0
1307,179,1.0
259,2378,1.0
259,2086,1.0
84,4557,1.0
259,13076,1.0
84,13077,1.0
1299,12693,1.0
1255,5037,1.0
654,1080,1.0
48,112,1.0
1980,23,1.0
305,633,1.0
1458,2495,1.0
436,33,1.0
247,13078,1.0
637,1859,1.0
703,34,1.0
598,5892,1.0
192,12675,1.0
349,33,1.0
244,1699,1.0
116,3346,1.0
30,2309,1.0
624,9183,1.0
318,12192,1.0
882,6647,1.0
1264,2414,1.0
259,13079,1.0
615,1866,1.0
636,156,1.0
30,13080,1.0
1151,12920,1.0
0,6272,1.0
84,1734,1.0
180,2733,1.0
2,2214,1.0
374,33,1.0
166,13082,1.0
147,13083,1.0
594,2235,1.0
535,36,1.0
438,3622,1.0
656,2291,1.0
247,5671,1.0
85,5693,1.0
0,2252,1.0
1583,37,1.0
75,1749,1.0
738,500,1.0
64,496,1.0
132,13085,1.0
738,238,1.0
585,9380,1.0
166,13086,1.0
189,9272,1.0
404,2524,1.0
192,202,1.0
0,2476,1.0
63,161,1.0
2,12685,1.0
12,7224,1.0
409,5675,1.0
53,238,1.0
37,1034,1.0
3,5204,1.0
56,2251,1.0
699,63,1.0
85,648,1.0
594,13087,1.0
3,1810,1.0
544,156,1.0
0,37,1.0
282,1384,1.0
9,33,1.0
499,186,1.0
78,9015,1.0
707,33,1.0
544,37,1.0
743,12920,1.0
241,2466,1.0
1412,37,1.0
899,12428,1.0
630,37,1.0
594,13088,1.0
174,10815,1.0
221,6659,1.0
195,3336,1.0
195,572,1.0
60,227,1.0
26,398,1.0
643,6235,1.0
1393,925,1.0
195,837,1.0
815,446,1.0
1608,11829,1.0
73,601,1.0
1344,101,1.0
1344,586,1.0
1344,393,1.0
1344,13,1.0
3368,632,1.0
2358,2953,1.0
474,915,1.0
422,6309,1.0
176,493,1.0
197,708,1.0
303,5732,1.0
176,2130,1.0
176,13090,1.0
1596,4460,1.0
1748,13091,1.0
1347,13,1.0
1838,168,1.0
383,925,1.0
3769,2192,1.0
657,13,1.0
273,54,1.0
1215,2802,1.0
2560,2801,1.0
109,54,1.0
259,9388,1.0
259,915,1.0
1242,7493,1.0
853,54,1.0
1349,4906,1.0
1242,75,1.0
1350,175,1.0
28,212,1.0
14,83,1.0
526,6265,1.0
395,2757,1.0
395,75,1.0
290,7997,1.0
866,130,1.0
490,822,1.0
2206,9389,1.0
1712,2789,1.0
16,8886,1.0
1712,2959,1.0
38,5277,1.0
1204,5786,1.0
1788,7013,1.0
1204,50,1.0
2529,90,1.0
74,1177,1.0
399,1653,1.0
1343,2308,1.0
1799,155,1.0
1382,139,1.0
14,4143,1.0
84,3365,1.0
64,1278,1.0
64,2177,1.0
64,898,1.0
209,520,1.0
1758,133,1.0
64,216,1.0
433,2449,1.0
1163,3005,1.0
770,373,1.0
965,4869,1.0
934,558,1.0
782,2800,1.0
28,1683,1.0
811,2985,1.0
2254,2985,1.0
332,304,1.0
1903,2985,1.0
1017,1188,1.0
3959,139,1.0
4311,2985,1.0
1788,139,1.0
558,139,1.0
783,139,1.0
813,1336,1.0
2506,671,1.0
26,501,1.0
197,637,1.0
197,3242,1.0
1120,275,1.0
4,34,1.0
9,763,1.0
4,145,1.0
1310,145,1.0
339,9043,1.0
279,9043,1.0
191,641,1.0
117,1855,1.0
813,9,1.0
226,2708,1.0
596,5538,1.0
4312,2155,1.0
3781,1008,1.0
1225,553,1.0
517,1476,1.0
145,6664,1.0
1127,3249,1.0
685,3249,1.0
98,458,1.0
135,1262,1.0
68,1262,1.0
212,3262,1.0
103,3262,1.0
132,5831,1.0
1371,598,1.0
1227,3373,1.0
1259,7190,1.0
2008,3373,1.0
219,8554,1.0
27,485,1.0
1044,5853,1.0
60,11011,1.0
1915,10457,1.0
4313,9862,1.0
171,9307,1.0
60,227,1.0
501,10069,1.0
145,13028,1.0
197,637,1.0
97,3041,1.0
2049,4601,1.0
1942,3333,1.0
826,6315,1.0
785,460,1.0
138,3047,1.0
1678,1087,1.0
317,651,1.0
519,651,1.0
832,240,1.0
80,3388,1.0
281,3388,1.0
24,107,1.0
148,1020,1.0
853,120,1.0
116,3401,1.0
932,2197,1.0
480,2265,1.0
517,12302,1.0
273,117,1.0
1788,195,1.0
761,117,1.0
242,117,1.0
93,3409,1.0
717,254,1.0
28,4003,1.0
310,12617,1.0
1017,3295,1.0
487,158,1.0
119,3600,1.0
1440,6263,1.0
1405,2152,1.0
518,160,1.0
109,160,1.0
856,2192,1.0
4,3469,1.0
703,3469,1.0
303,7763,1.0
1124,5994,1.0
509,11372,1.0
312,1583,1.0
433,3265,1.0
436,61,1.0
263,7289,1.0
71,4584,1.0
2458,13094,1.0
2007,5006,1.0
176,2829,1.0
1608,5994,1.0
673,10032,1.0
97,2807,1.0
2603,3336,1.0
1637,3429,1.0
673,3443,1.0
1267,3507,1.0
837,3414,1.0
138,2193,1.0
520,13095,1.0
2499,3665,1.0
4314,13096,1.0
219,887,1.0
865,3558,1.0
848,680,1.0
2642,1165,1.0
24,304,1.0
14,5529,1.0
1233,3512,1.0
732,3557,1.0
93,3409,1.0
154,2986,1.0
76,6362,1.0
1915,10083,1.0
75,4622,1.0
24,7528,1.0
2033,7707,1.0
1660,2813,1.0
7,13097,1.0
576,6299,1.0
447,2005,1.0
53,3226,1.0
844,7408,1.0
165,12950,1.0
867,3017,1.0
294,4319,1.0
294,617,1.0
294,12309,1.0
126,617,1.0
294,391,1.0
294,7523,1.0
294,3740,1.0
1726,1646,1.0
294,3686,1.0
126,3687,1.0
126,13098,1.0
126,12309,1.0
126,2268,1.0
126,310,1.0
204,3017,1.0
204,4319,1.0
204,12309,1.0
204,660,1.0
204,7525,1.0
1255,3428,1.0
517,4769,1.0
4315,12615,1.0
3838,13099,1.0
2052,13100,1.0
1421,4769,1.0
958,5782,1.0
1471,148,1.0
1657,11266,1.0
468,10387,1.0
1847,5620,1.0
1475,6560,1.0
1448,13101,1.0
1448,4752,1.0
1448,7558,1.0
1448,6560,1.0
243,13103,1.0
2056,4874,1.0
206,13104,1.0
1184,6266,1.0
206,13105,1.0
402,99,1.0
402,3756,1.0
402,3769,1.0
402,13106,1.0
258,6266,1.0
1485,13019,1.0
1486,445,1.0
1486,5031,1.0
1486,3226,1.0
1219,12756,1.0
2059,12755,1.0
330,4598,1.0
837,3783,1.0
1219,8769,1.0
837,20,1.0
508,3792,1.0
1488,12505,1.0
330,3033,1.0
1490,666,1.0
1490,47,1.0
2061,3820,1.0
519,4598,1.0
1492,3803,1.0
1491,12758,1.0
287,47,1.0
1491,47,1.0
2523,3814,1.0
2288,47,1.0
1494,7067,1.0
1134,13107,1.0
1974,7069,1.0
1383,7069,1.0
1495,2036,1.0
509,3733,1.0
24,3525,1.0
1817,13108,1.0
1817,10657,1.0
217,2274,1.0
1497,3850,1.0
832,13109,1.0
511,3589,1.0
511,10664,1.0
3161,13110,1.0
2967,8878,1.0
2419,7204,1.0
217,4478,1.0
997,28,1.0
3005,395,1.0
2066,7175,1.0
3116,13112,1.0
2648,4752,1.0
1499,13113,1.0
1005,13114,1.0
1005,2786,1.0
4316,8748,1.0
1253,105,1.0
1327,2714,1.0
1500,7233,1.0
1033,12526,1.0
1039,2664,1.0
1039,115,1.0
147,979,1.0
1616,13115,1.0
2304,12991,1.0
1528,4134,1.0
1528,615,1.0
1527,4132,1.0
1040,6989,1.0
1045,13118,1.0
308,12785,1.0
1211,13121,1.0
308,13121,1.0
1531,13122,1.0
1599,13123,1.0
1599,12871,1.0
1535,4242,1.0
404,13124,1.0
404,13125,1.0
1270,4248,1.0
1050,13126,1.0
1537,13127,1.0
1537,4248,1.0
2090,7698,1.0
1550,13128,1.0
1550,13129,1.0
2073,12296,1.0
1553,63,1.0
1553,46,1.0
138,107,1.0
1072,13131,1.0
342,12551,1.0
1554,7375,1.0
4317,13132,1.0
355,4888,1.0
786,7503,1.0
518,120,1.0
1080,428,1.0
2078,9417,1.0
1656,13136,1.0
148,671,1.0
406,13137,1.0
595,13043,1.0
595,4369,1.0
132,1500,1.0
102,1500,1.0
102,11077,1.0
400,120,1.0
102,11074,1.0
138,6405,1.0
3200,666,1.0
573,13,1.0
28,90,1.0
2329,13,1.0
9,763,1.0
2330,2328,1.0
895,13,1.0
1901,763,1.0
454,15,1.0
3515,5057,1.0
209,1098,1.0
305,395,1.0
337,6669,1.0
2018,1791,1.0
138,9173,1.0
3781,763,1.0
339,2753,1.0
1050,1055,1.0
482,7272,1.0
526,1194,1.0
885,3401,1.0
172,1407,1.0
24,929,1.0
148,2191,1.0
934,2689,1.0
80,117,1.0
934,800,1.0
15,3255,1.0
133,5281,1.0
1032,13138,1.0
93,401,1.0
594,12035,1.0
894,757,1.0
980,5186,1.0
219,12935,1.0
3032,1194,1.0
133,1458,1.0
288,13139,1.0
31,10015,1.0
2605,10575,1.0
155,1450,1.0
147,10080,1.0
4318,11882,1.0
780,4841,1.0
7,6228,1.0
290,13140,1.0
602,358,1.0
4319,13142,1.0
180,8752,1.0
24,929,1.0
1300,12964,1.0
1405,13144,1.0
865,13145,1.0
3462,10041,1.0
93,4750,1.0
1131,9813,1.0
1417,2582,1.0
596,6898,1.0
154,3611,1.0
1120,13147,1.0
2711,7761,1.0
60,9077,1.0
20,5878,1.0
865,6102,1.0
934,13148,1.0
27,13149,1.0
3537,7769,1.0
717,5211,1.0
1800,5988,1.0
466,13150,1.0
1226,8275,1.0
931,9097,1.0
603,5109,1.0
740,6907,1.0
688,12291,1.0
2031,5254,1.0
1127,2113,1.0
931,2204,1.0
556,5862,1.0
4,1008,1.0
112,520,1.0
414,6203,1.0
103,3025,1.0
1836,3025,1.0
2655,1145,1.0
61,3278,1.0
147,5487,1.0
1204,9843,1.0
1320,1723,1.0
1640,4182,1.0
84,4957,1.0
138,5008,1.0
365,5083,1.0
234,13151,1.0
24,108,1.0
984,2717,1.0
480,672,1.0
202,5825,1.0
2394,7715,1.0
286,5102,1.0
684,9094,1.0
202,355,1.0
886,3686,1.0
815,9172,1.0
1105,13152,1.0
352,4262,1.0
947,3595,1.0
947,565,1.0
947,7334,1.0
106,6941,1.0
106,6942,1.0
121,2004,1.0
950,108,1.0
1636,10348,1.0
3753,7538,1.0
1463,237,1.0
953,345,1.0
2461,12489,1.0
955,8506,1.0
955,2314,1.0
426,8506,1.0
253,5360,1.0
289,5334,1.0
267,1077,1.0
956,5413,1.0
1424,13154,1.0
867,391,1.0
294,884,1.0
1842,1155,1.0
1191,4111,1.0
2859,13100,1.0
958,3623,1.0
958,3150,1.0
959,13155,1.0
3485,13156,1.0
